EdgeID,from_id,to_id,Timestamp,Amount Received,Received Currency,Payment Format,Is Laundering,Transaction Authorization Method,Transaction Fees,Destination Bank ID,Transaction Origin,Transaction Status
429,2,44,5582730,300.0,0,2,0,2,41.0,21,3,0
430,2,34,5582730,100.0,0,0,0,3,41.0,11,1,0
431,2,34,5582730,100.0,0,0,0,2,43.0,11,1,0
432,3,33,5582730,1000.0,0,0,0,2,12.0,17,1,0
433,4,25,5582730,1000.0,0,0,0,2,12.0,1,1,0
434,16,38,5582730,800.0,0,0,0,2,41.0,24,1,0
435,16,30,5582730,300.0,0,0,0,3,41.0,1,1,0
436,16,4,5582730,300.0,0,0,0,3,41.0,3,1,0
437,7,30,5582730,1000.0,0,0,0,2,12.0,1,1,0
438,7,14,5582730,700.0,0,0,0,3,41.0,7,1,0
439,7,20,5582730,600.0,0,0,0,3,41.0,11,1,0
440,42,36,5582730,300.0,0,0,0,3,41.0,20,1,0
441,29,30,5582730,700.0,0,0,0,2,41.0,1,1,0
442,27,44,5582730,300.0,0,2,0,0,41.0,21,4,0
443,27,44,5582730,300.0,0,2,0,0,41.0,21,4,0
444,27,30,5582730,1000.0,0,0,0,3,41.0,1,1,0
445,33,36,5582730,1000.0,0,0,0,3,41.0,20,1,0
446,30,6,5582730,1000.0,0,0,0,2,12.0,4,1,0
447,12,22,5582730,800.0,0,0,0,2,41.0,10,1,0
448,14,44,5582730,300.0,0,2,0,2,41.0,21,3,0
449,14,25,5582730,1000.0,0,0,0,3,41.0,1,1,0
450,14,1,5582730,300.0,0,0,0,2,41.0,0,1,0
451,38,22,5582730,500.0,0,0,0,2,41.0,10,1,0
452,9,36,5582730,300.0,0,0,0,3,41.0,20,1,0
453,40,25,5582730,1000.0,0,0,0,3,41.0,1,1,0
454,36,2,5582730,3000.0,0,0,0,2,12.0,1,1,0
455,25,2,5582730,1000.0,0,0,0,2,12.0,1,1,0
456,2,25,5582730,1000.0,0,0,0,2,12.0,1,1,0
457,32,9,5582730,1000.0,0,0,0,2,12.0,19,1,0
458,32,44,5582730,300.0,0,2,0,3,41.0,21,3,0
459,32,16,5582730,1000.0,0,0,0,2,12.0,8,1,0
460,22,44,5582730,300.0,0,2,0,0,41.0,21,4,0
461,22,38,5582730,1000.0,0,0,0,2,12.0,24,1,0
462,22,36,5582730,300.0,0,0,0,2,41.0,20,1,0
463,22,38,5582730,300.0,0,0,0,2,41.0,24,1,0
464,22,1,5582730,300.0,0,0,0,2,41.0,0,1,0
465,21,33,5582730,300.0,0,0,0,2,41.0,17,1,0
466,21,12,5582730,300.0,0,0,0,3,41.0,12,1,0
467,21,44,5582730,300.0,0,2,0,3,41.0,21,4,0
468,21,44,5582730,300.0,0,2,0,0,41.0,21,3,0
469,21,6,5582730,300.0,0,0,0,2,41.0,4,1,0
470,15,38,5582730,800.0,0,0,0,3,12.0,24,1,0
471,6,3,5582730,1000.0,0,0,0,2,12.0,2,1,0
472,6,33,5582730,1000.0,0,0,0,2,12.0,17,1,0
473,10,44,5582730,300.0,0,2,0,0,41.0,21,3,0
474,10,44,5582730,300.0,0,2,0,0,41.0,21,4,0
475,10,19,5582730,800.0,0,0,0,2,41.0,10,1,0
476,43,45,5582732,300.0,0,0,0,3,41.0,18,1,0
477,31,27,5582732,50.0,0,0,0,2,42.0,23,1,0
478,39,7,5647085,1500.0,0,0,1,0,18.0,16,1,0
479,26,44,5650240,250.0,0,2,0,0,41.0,21,4,0
480,13,30,5650845,800.0,0,0,0,2,12.0,1,1,0
481,48,44,5651150,120.0,0,2,0,0,41.0,21,3,0
482,43,19,5651455,150.0,0,0,0,0,41.0,10,1,0
483,4,35,5653810,1700.0,0,0,1,0,44.0,13,1,0
484,35,9,5656535,250.0,0,0,0,2,41.0,19,1,0
485,47,44,5656550,250.0,0,2,0,0,41.0,21,3,0
486,49,0,5656840,150.0,0,0,0,2,41.0,13,1,0
487,23,44,5656855,400.0,0,2,0,2,41.0,21,3,0
488,2,32,5657155,350.0,0,0,0,3,41.0,18,1,0
489,9,44,5657450,25.0,0,3,0,2,41.0,21,5,0
490,8,21,5658035,900.0,0,0,0,2,12.0,13,1,0
491,8,25,5658340,800.0,0,0,0,2,9.0,1,1,0
492,1,6,5658340,500.0,0,0,0,2,12.0,4,1,0
493,7,25,5658345,300.0,0,0,0,3,41.0,1,1,0
494,48,44,5660440,60.0,0,2,0,2,41.0,21,4,0
495,22,25,5661030,100.0,0,0,0,2,41.0,1,1,0
496,19,12,5661940,350.0,0,0,0,2,41.0,12,1,0
497,39,44,5664040,200.0,0,2,0,2,41.0,21,4,0
498,2,22,5664045,80.0,0,0,0,3,41.0,10,1,0
499,46,33,5664355,450.0,0,0,0,3,41.0,17,1,0
500,22,50,5664645,90.0,0,5,0,3,41.0,20,7,0
501,21,44,5664660,150.0,0,2,0,0,41.0,21,4,0
502,21,3,5665530,280.0,0,0,0,3,41.0,2,1,0
503,15,12,5665530,900.0,0,0,0,4,12.0,12,1,0
504,7,32,5665540,300.0,0,0,0,3,41.0,18,1,0
505,31,23,5665565,350.0,0,0,0,0,41.0,14,1,0
506,23,31,5665565,350.0,0,0,0,0,41.0,14,1,0
507,3,42,5667655,250.0,0,0,0,3,41.0,25,1,0
508,20,47,5667655,300.0,0,0,0,5,41.0,8,1,0
509,6,30,5667660,900.0,0,0,0,2,12.0,1,1,0
510,11,30,5667665,1200.0,0,0,0,6,12.0,1,1,0
511,40,34,5668230,800.0,0,0,0,2,41.0,1,1,0
512,21,7,5668240,60.0,0,5,0,2,41.0,16,7,0
513,24,40,5668255,800.0,0,0,0,2,6.0,12,1,0
514,42,30,5668255,800.0,0,0,0,2,12.0,1,1,0
515,17,14,5668260,1200.0,0,0,0,2,7.0,10,1,0
516,49,11,5668540,270.0,0,0,0,2,41.0,5,1,0
517,45,44,5668560,350.0,0,2,0,2,41.0,21,3,0
518,21,17,5668560,350.0,0,0,0,2,41.0,9,1,0
519,48,44,5668565,350.0,0,2,0,2,41.0,21,4,0
520,41,12,5668830,700.0,0,0,0,3,41.0,12,1,0
521,4,32,5668840,900.0,0,0,0,2,12.0,18,1,0
522,34,23,5668840,900.0,0,0,0,2,41.0,14,1,0
523,29,31,5668865,250.0,0,0,0,3,41.0,14,1,0
524,18,44,5669135,250.0,0,2,0,2,41.0,21,3,0
525,48,4,5669140,350.0,0,0,0,4,41.0,3,1,0
526,16,44,5669140,400.0,0,1,0,0,41.0,21,1,0
527,33,16,5669140,800.0,0,0,0,3,41.0,8,1,0
528,25,44,5669150,15.0,0,3,0,0,41.0,21,5,0
529,29,23,5669160,200.0,0,0,0,0,41.0,14,1,0
530,50,16,5669435,600.0,0,0,0,2,41.0,8,1,0
531,7,22,5669745,1200.0,0,0,0,4,41.0,10,1,0
532,28,32,5671845,800.0,0,0,0,2,12.0,18,1,0
533,0,46,5671860,900.0,0,0,0,2,12.0,4,1,0
534,32,44,5671860,350.0,0,2,0,4,41.0,21,4,0
535,6,14,5672730,60.0,0,5,0,0,41.0,7,7,0
536,14,7,5672740,200.0,0,0,0,3,41.0,16,1,0
537,19,7,5735710,2100.0,0,0,1,0,45.0,16,1,0
538,43,46,5739640,50.0,0,5,0,2,41.0,14,7,0
539,41,9,5743220,50.0,0,5,0,0,41.0,19,1,0
540,14,27,5743220,50.0,0,5,0,0,41.0,23,7,0
541,28,0,5743820,150.0,0,5,0,0,41.0,13,1,0
542,18,35,5743820,700.0,0,0,0,0,41.0,13,1,0
543,35,12,5743820,50.0,0,5,0,0,41.0,12,1,0
544,47,38,5743820,50.0,0,5,0,3,41.0,24,7,0
545,39,44,5743820,200.0,0,2,0,0,41.0,21,4,0
546,39,2,5743820,200.0,0,0,0,0,41.0,1,1,0
547,48,2,5743820,50.0,0,5,0,2,41.0,2,7,0
548,48,2,5743820,200.0,0,0,0,0,41.0,1,1,0
549,48,49,5743820,50.0,0,5,0,2,41.0,9,7,0
550,48,1,5743820,50.0,0,5,0,2,41.0,0,7,0
551,48,2,5743820,20.0,0,0,0,0,41.0,1,1,0
552,49,33,5743820,150.0,0,5,0,0,41.0,17,1,0
553,49,33,5743820,150.0,0,5,0,0,41.0,17,7,0
554,49,38,5743820,150.0,0,5,0,0,41.0,24,7,0
555,26,3,5743820,50.0,0,5,0,2,41.0,2,7,0
556,26,33,5743820,50.0,0,5,0,0,41.0,17,1,0
557,26,33,5743820,50.0,0,5,0,2,41.0,17,7,0
558,26,3,5743820,50.0,0,5,0,2,41.0,2,7,0
559,26,7,5743820,50.0,0,5,0,0,41.0,16,7,0
560,31,14,5743820,700.0,0,0,0,0,41.0,7,1,0
561,31,1,5743820,150.0,0,6,0,0,41.0,26,1,0
562,31,34,5743820,50.0,0,6,0,0,41.0,11,1,0
563,31,3,5743820,100.0,0,5,0,2,41.0,2,7,0
564,31,27,5743820,30.0,0,6,0,0,41.0,27,1,0
565,31,44,5743820,20.0,0,2,0,0,42.0,21,3,0
566,19,33,5743820,50.0,0,5,0,0,41.0,17,7,0
567,0,16,5743820,50.0,0,5,0,0,41.0,8,1,0
568,0,3,5743820,50.0,0,5,0,2,41.0,2,7,0
569,41,3,5743820,50.0,0,5,0,2,41.0,2,7,0
570,41,9,5743820,50.0,0,5,0,2,41.0,19,7,0
571,5,49,5743820,150.0,0,6,0,2,41.0,28,1,0
572,1,9,5743820,200.0,0,5,0,0,41.0,19,1,0
573,2,12,5743820,50.0,0,5,0,0,41.0,12,7,0
574,2,16,5743820,150.0,0,5,0,0,41.0,8,7,0
575,2,12,5743820,50.0,0,5,0,0,41.0,12,7,0
576,2,12,5743820,200.0,0,0,0,0,41.0,12,1,0
577,2,12,5743820,50.0,0,5,0,2,41.0,12,7,0
578,2,37,5743820,50.0,0,6,0,0,41.0,29,1,0
579,3,9,5743820,50.0,0,5,0,0,41.0,19,7,0
580,4,27,5743820,50.0,0,5,0,0,41.0,23,7,0
581,16,40,5743820,100.0,0,6,0,0,41.0,12,1,0
582,16,34,5743820,50.0,0,5,0,2,41.0,11,1,0
583,16,23,5743820,100.0,0,6,0,2,41.0,26,1,0
584,7,40,5743820,50.0,0,6,0,0,41.0,28,1,0
585,7,40,5743820,150.0,0,6,0,2,41.0,12,1,0
586,7,36,5743820,50.0,0,5,0,2,41.0,20,7,0
587,42,40,5743820,50.0,0,5,0,2,41.0,12,7,0
588,29,34,5743820,50.0,0,5,0,0,41.0,11,7,0
589,27,34,5743820,200.0,0,0,0,0,41.0,11,1,0
590,27,34,5743820,200.0,0,0,0,0,41.0,11,1,0
591,27,1,5743820,150.0,0,6,0,2,41.0,30,1,0
592,33,2,5743820,50.0,0,5,0,2,41.0,1,7,0
593,30,44,5743820,300.0,0,2,0,0,41.0,21,4,0
594,12,49,5743820,150.0,0,6,0,0,41.0,27,1,0
595,14,32,5743820,200.0,0,0,0,0,41.0,18,1,0
596,14,29,5743820,50.0,0,5,0,2,41.0,15,7,0
597,38,44,5743820,700.0,0,2,0,0,41.0,21,4,0
598,9,40,5743820,150.0,0,6,0,2,41.0,27,1,0
599,40,23,5743820,150.0,0,6,0,2,41.0,31,1,0
600,36,7,5743820,200.0,0,5,0,0,41.0,16,7,0
601,25,4,5743820,150.0,0,6,0,0,41.0,27,1,0
602,32,1,5743820,50.0,0,5,0,0,41.0,0,7,0
603,32,3,5743820,200.0,0,0,0,2,41.0,2,1,0
604,32,46,5743820,150.0,0,6,0,0,41.0,29,1,0
605,22,38,5743820,200.0,0,0,0,0,41.0,24,1,0
606,22,44,5743820,300.0,0,2,0,0,41.0,21,3,0
607,22,48,5743820,100.0,0,6,0,0,41.0,29,1,0
608,22,28,5743820,50.0,0,6,0,0,41.0,30,1,0
609,22,37,5743820,50.0,0,5,0,0,41.0,1,7,0
610,21,16,5743820,50.0,0,5,0,0,41.0,8,1,0
611,21,22,5743820,50.0,0,6,0,2,41.0,31,1,0
612,21,30,5743820,200.0,0,0,0,2,41.0,1,1,0
613,21,1,5743820,200.0,0,0,0,0,41.0,0,1,0
614,21,9,5743820,50.0,0,5,0,0,41.0,19,1,0
615,15,14,5743820,150.0,0,6,0,0,41.0,7,1,0
616,6,9,5743820,50.0,0,5,0,0,41.0,19,7,0
617,6,24,5743820,50.0,0,5,0,0,41.0,22,7,0
618,10,7,5743820,200.0,0,0,0,0,41.0,16,1,0
619,10,7,5743820,200.0,0,0,0,0,41.0,16,1,0
620,10,44,5743820,300.0,0,2,0,0,41.0,21,4,0
621,45,24,5744730,100.0,0,5,0,0,41.0,22,7,0
622,47,2,5744730,200.0,0,0,0,2,41.0,1,1,0
623,8,33,5744730,50.0,0,5,0,0,41.0,17,7,0
624,26,3,5744730,200.0,0,0,0,0,41.0,2,1,0
625,31,16,5744730,50.0,0,5,0,0,41.0,8,7,0
626,19,4,5744730,100.0,0,5,0,0,41.0,3,1,0
627,16,14,5744730,50.0,0,5,0,0,41.0,7,1,0
628,23,14,5744730,1000.0,0,0,0,0,41.0,7,1,0
629,21,16,5744730,300.0,0,0,0,3,41.0,8,1,0
630,15,9,5744730,50.0,0,5,0,2,41.0,19,1,0
631,43,46,5744732,50.0,0,5,0,2,41.0,14,1,0
632,45,35,5744732,700.0,0,0,0,0,41.0,13,1,0
633,46,30,5744732,100.0,0,6,0,2,41.0,30,1,0
634,48,26,5744732,50.0,0,6,0,2,41.0,31,1,0
635,48,8,5744732,50.0,0,5,0,2,41.0,0,7,0
636,8,33,5744732,50.0,0,5,0,0,41.0,17,7,0
637,37,46,5744732,100.0,0,5,0,2,41.0,14,7,0
638,37,46,5744732,100.0,0,5,0,2,41.0,14,7,0
639,37,33,5744732,50.0,0,5,0,2,41.0,17,7,0
640,49,44,5744732,100.0,0,2,0,0,41.0,21,4,0
641,49,33,5744732,50.0,0,5,0,0,41.0,17,7,0
642,19,21,5744732,100.0,0,6,0,2,41.0,32,1,0
643,19,14,5744732,100.0,0,6,0,2,41.0,32,1,0
644,19,3,5744732,50.0,0,5,0,2,41.0,2,1,0
645,19,33,5744732,100.0,0,5,0,0,41.0,17,1,0
646,19,30,5744732,100.0,0,6,0,0,41.0,29,1,0
647,13,33,5744732,150.0,0,5,0,0,41.0,17,7,0
648,5,36,5744732,150.0,0,6,0,0,41.0,27,1,0
649,2,24,5744732,50.0,0,5,0,0,41.0,22,7,0
650,2,24,5744732,50.0,0,5,0,2,41.0,14,7,0
651,2,9,5744732,50.0,0,5,0,2,41.0,19,7,0
652,2,12,5744732,300.0,0,0,0,2,41.0,12,1,0
653,3,9,5744732,50.0,0,5,0,0,41.0,19,1,0
654,24,29,5744732,100.0,0,6,0,0,41.0,27,1,0
655,7,31,5744732,150.0,0,6,0,0,41.0,33,1,0
656,7,6,5744732,150.0,0,6,0,2,41.0,31,1,0
657,7,38,5744732,200.0,0,0,0,0,41.0,24,1,0
658,7,22,5744732,50.0,0,6,0,0,41.0,10,1,0
659,7,4,5744732,50.0,0,6,0,2,41.0,28,1,0
660,42,38,5744732,150.0,0,5,0,3,41.0,24,1,0
661,29,34,5744732,50.0,0,5,0,0,41.0,11,1,0
662,29,34,5744732,50.0,0,5,0,2,41.0,11,7,0
663,30,24,5744732,50.0,0,5,0,0,41.0,14,7,0
664,30,24,5744732,50.0,0,5,0,0,41.0,14,7,0
665,34,16,5744732,50.0,0,5,0,0,41.0,8,7,0
666,12,32,5744732,50.0,0,5,0,2,41.0,18,7,0
667,12,51,5744732,50.0,0,5,0,2,41.0,19,7,0
668,50,27,5744732,50.0,0,5,0,0,41.0,23,7,0
669,50,1,5744732,100.0,0,5,0,2,41.0,0,7,0
670,14,45,5744732,50.0,0,6,0,0,41.0,27,1,0
671,14,16,5744732,50.0,0,5,0,2,41.0,8,7,0
672,38,16,5744732,50.0,0,5,0,0,41.0,8,1,0
673,20,17,5744732,50.0,0,5,0,0,41.0,9,7,0
674,22,1,5744732,150.0,0,6,0,0,41.0,29,1,0
675,21,14,5744732,50.0,0,5,0,2,41.0,7,1,0
676,4,3,5748310,1300.0,0,0,1,0,25.0,2,1,0
677,27,34,5755510,1500.0,0,0,1,0,18.0,11,1,0
678,28,13,5755530,150.0,0,5,0,2,41.0,6,7,0
679,18,2,5755530,200.0,0,0,0,2,41.0,1,1,0
680,35,1,5755530,50.0,0,5,0,2,41.0,0,1,0
681,48,37,5755530,300.0,0,0,0,3,41.0,1,1,0
682,8,1,5755530,1000.0,0,0,0,2,12.0,0,1,0
683,1,8,5755530,1000.0,0,0,0,2,12.0,0,1,0
684,8,4,5755530,300.0,0,0,0,2,34.0,3,1,0
685,13,16,5755530,100.0,0,5,0,2,41.0,8,1,0
686,41,1,5755530,700.0,0,0,0,2,12.0,0,1,0
687,1,0,5755530,8000.0,0,0,0,2,26.0,13,1,0
688,3,33,5755530,300.0,0,0,0,2,41.0,17,1,0
689,4,36,5755530,1000.0,0,0,0,3,41.0,20,1,0
690,24,36,5755530,700.0,0,0,0,2,41.0,20,1,0
691,33,7,5755530,100.0,0,5,0,0,41.0,16,1,0
692,9,25,5755530,1000.0,0,0,0,3,41.0,1,1,0
693,20,17,5755530,1000.0,0,0,0,2,12.0,9,1,0
694,11,44,5755530,300.0,0,2,0,2,41.0,21,4,0
695,6,14,5755530,1000.0,0,0,0,2,12.0,7,1,0
696,32,6,5762730,100.0,0,6,0,2,41.0,31,1,0
697,39,43,5762732,50.0,0,6,0,0,41.0,31,1,0
698,29,45,5762732,50.0,0,5,0,2,41.0,18,7,0
699,14,25,5762732,200.0,0,0,0,2,41.0,1,1,0
700,36,33,5762732,50.0,0,5,0,2,41.0,17,1,0
701,17,21,5762732,150.0,0,6,0,0,41.0,27,1,0
702,23,39,5762732,150.0,0,6,0,0,41.0,29,1,0
703,31,8,5764820,30.0,0,6,0,0,41.0,26,1,0
704,3,33,5766332,150.0,0,5,0,2,41.0,17,1,0
705,3,33,5766332,50.0,0,5,0,2,41.0,17,7,0
706,11,0,5766332,150.0,0,6,0,2,41.0,34,1,0
707,16,14,5823030,200.0,0,0,0,3,41.0,10,1,0
708,20,52,5823040,80.0,0,5,0,0,41.0,6,7,0
709,18,34,5823050,600.0,0,0,0,0,41.0,11,1,0
710,35,25,5823050,80.0,0,5,0,0,41.0,1,1,0
711,49,13,5823932,90.0,0,5,0,3,41.0,6,7,0
712,28,23,5823950,180.0,0,5,0,0,41.0,14,7,0
713,9,44,5823960,400.0,0,1,0,0,41.0,21,1,0
714,17,44,5824525,500.0,0,2,0,0,31.0,21,3,0
715,2,21,5825435,30.0,0,5,0,2,41.0,13,7,0
716,31,21,5825440,40.0,0,5,0,0,41.0,13,7,0
717,7,44,5826050,120.0,0,2,0,0,41.0,21,3,0
718,15,50,5826620,200.0,0,6,0,0,41.0,20,1,0
719,47,12,5826665,180.0,0,0,0,3,41.0,12,1,0
720,45,4,5827265,500.0,0,0,0,0,41.0,3,1,0
721,32,38,5827265,250.0,0,0,0,2,41.0,24,1,0
722,17,7,5827510,1200.0,0,0,1,0,21.0,16,1,0
723,21,25,5827535,80.0,0,5,0,0,41.0,1,7,0
724,22,44,5827560,15.0,0,3,0,2,41.0,21,5,0
725,0,53,5827565,60.0,0,5,0,0,41.0,9,7,0
726,46,7,5827832,120.0,0,6,0,2,41.0,16,1,0
727,48,36,5827840,180.0,0,0,0,0,41.0,20,1,0
728,39,14,5828135,150.0,0,0,0,0,41.0,10,1,0
729,50,1,5828140,70.0,0,5,0,2,41.0,0,7,0
730,7,54,5829060,80.0,0,5,0,0,41.0,33,7,0
731,24,50,5829332,80.0,0,6,0,0,41.0,27,1,0
732,29,22,5829625,60.0,0,5,0,2,41.0,10,7,0
733,21,29,5829635,250.0,0,0,0,4,41.0,15,1,0
734,40,10,5829645,120.0,0,6,0,2,41.0,35,1,0
735,49,12,5829650,200.0,0,5,0,0,41.0,12,1,0
736,33,4,5829650,60.0,0,5,0,2,41.0,3,7,0
737,48,24,5829660,40.0,0,5,0,2,41.0,22,7,0
738,42,12,5829665,170.0,0,5,0,3,41.0,12,7,0
739,21,55,5830220,90.0,0,5,0,2,41.0,36,7,0
740,25,36,5830260,500.0,0,0,0,2,12.0,20,1,0
741,6,34,5830840,60.0,0,5,0,0,41.0,11,7,0
742,4,40,5831145,80.0,0,5,0,0,41.0,12,7,0
743,41,50,5831420,60.0,0,5,0,2,41.0,20,7,0
744,34,2,5831445,80.0,0,5,0,0,41.0,1,7,0
745,29,19,5831730,40.0,0,5,0,2,41.0,10,7,0
746,13,36,5831750,90.0,0,5,0,0,41.0,20,7,0
747,6,44,5833225,250.0,0,2,0,0,34.0,21,4,0
748,22,56,5840425,60.0,0,5,0,3,41.0,37,7,0
749,1,10,5840445,100.0,0,5,0,0,41.0,0,7,0
750,8,17,5840450,60.0,0,5,0,0,41.0,9,7,0
751,23,27,5841030,200.0,0,0,0,0,41.0,23,1,0
752,48,9,5841060,270.0,0,0,0,2,41.0,19,1,0
753,43,0,5841065,80.0,0,5,0,2,41.0,13,7,0
754,26,10,5841955,180.0,0,0,0,0,41.0,0,1,0
755,8,15,5842245,80.0,0,5,0,0,41.0,6,7,0
756,7,32,5842555,60.0,0,5,0,2,41.0,18,7,0
757,4,43,5842810,1000.0,0,0,1,0,26.0,1,1,0
758,48,30,5843430,30.0,0,0,0,0,41.0,1,1,0
759,19,50,5844050,60.0,0,5,0,2,41.0,20,7,0
760,2,15,5848228,60.0,0,5,0,2,41.0,6,7,0
761,21,38,5849425,40.0,0,5,0,0,41.0,24,7,0
762,11,16,5852140,200.0,0,6,0,2,41.0,38,1,0
763,3,6,5852732,120.0,0,5,0,2,41.0,4,7,0
764,32,44,5913025,200.0,0,2,0,0,41.0,21,3,0
765,3,44,5913028,200.0,0,2,0,0,41.0,21,3,0
766,11,44,5913028,300.0,0,2,0,0,46.0,21,3,0
767,29,44,5915428,100.0,0,2,0,0,41.0,21,4,0
768,14,36,5915428,100.0,0,6,0,0,41.0,27,1,0
769,21,7,5916610,1000.0,0,0,1,0,26.0,16,1,0
770,39,44,5916620,300.0,0,2,0,2,34.0,21,3,0
771,31,44,5918128,20.0,0,2,0,3,38.0,21,3,0
772,49,29,5926820,100.0,0,6,0,0,41.0,29,1,0
773,6,33,5926820,1000.0,0,0,0,2,12.0,17,1,0
774,46,0,5928330,300.0,0,0,0,2,34.0,13,1,0
775,34,44,5928330,1000.0,0,2,0,3,41.0,21,3,0
776,40,25,5928330,1000.0,0,0,0,3,41.0,1,1,0
777,17,12,5928330,1000.0,0,0,0,3,41.0,12,1,0
778,4,44,5934015,300.0,0,2,0,0,34.0,21,4,0
779,28,44,5934055,300.0,0,2,0,0,32.0,21,4,0
780,18,26,5934055,150.0,0,6,0,0,41.0,30,1,0
781,35,44,5934055,100.0,0,2,0,0,41.0,21,3,0
782,39,6,5934055,50.0,0,6,0,0,41.0,34,1,0
783,39,45,5934055,50.0,0,6,0,0,41.0,27,1,0
784,48,9,5934055,50.0,0,6,0,0,41.0,31,1,0
785,48,44,5934055,200.0,0,2,0,0,41.0,21,3,0
786,48,44,5934055,80.0,0,2,0,0,41.0,21,3,0
787,48,21,5934055,30.0,0,6,0,0,41.0,27,1,0
788,49,44,5934055,200.0,0,2,0,0,41.0,21,3,0
789,49,44,5934055,200.0,0,2,0,0,41.0,21,3,0
790,26,44,5934055,300.0,0,2,0,0,32.0,21,3,0
791,26,44,5934055,100.0,0,2,0,0,41.0,21,3,0
792,26,44,5934055,150.0,0,2,0,0,41.0,21,3,0
793,26,44,5934055,100.0,0,2,0,0,41.0,21,4,0
794,26,44,5934055,100.0,0,2,0,0,41.0,21,3,0
795,31,22,5934055,150.0,0,6,0,0,41.0,10,1,0
796,31,44,5934055,300.0,0,2,0,3,46.0,21,4,0
797,31,44,5934055,300.0,0,2,0,0,41.0,21,4,0
798,31,44,5934055,15.0,0,2,0,0,38.0,21,4,0
799,31,16,5934055,40.0,0,6,0,0,41.0,10,1,0
800,0,44,5934055,300.0,0,2,0,3,32.0,21,3,0
801,41,44,5934055,100.0,0,2,0,0,41.0,21,4,0
802,5,44,5934055,300.0,0,2,0,0,41.0,21,3,0
803,1,44,5934055,1000.0,0,2,0,0,32.0,21,3,0
804,2,44,5934055,300.0,0,2,0,2,32.0,21,3,0
805,2,44,5934055,300.0,0,2,0,3,34.0,21,3,0
806,2,44,5934055,100.0,0,2,0,0,41.0,21,3,0
807,2,50,5934055,100.0,0,6,0,0,41.0,20,1,0
808,16,44,5934055,300.0,0,2,0,0,41.0,21,4,0
809,16,44,5934055,100.0,0,2,0,0,41.0,21,3,0
810,16,33,5934055,150.0,0,5,0,7,41.0,17,1,0
811,7,44,5934055,300.0,0,2,0,0,34.0,21,4,0
812,7,44,5934055,300.0,0,2,0,0,41.0,21,4,0
813,7,44,5934055,300.0,0,2,0,0,41.0,21,4,0
814,27,12,5934055,150.0,0,6,0,0,41.0,12,1,0
815,27,12,5934055,150.0,0,6,0,0,41.0,12,1,0
816,33,44,5934055,300.0,0,2,0,0,41.0,21,3,0
817,14,22,5934055,100.0,0,6,0,0,41.0,10,1,0
818,14,44,5934055,300.0,0,2,0,0,41.0,21,3,0
819,38,7,5934055,80.0,0,5,0,3,41.0,16,1,0
820,9,44,5934055,200.0,0,2,0,0,41.0,21,3,0
821,40,17,5934055,50.0,0,5,0,0,41.0,9,7,0
822,36,44,5934055,1000.0,0,2,0,0,32.0,21,4,0
823,25,44,5934055,300.0,0,2,0,0,34.0,21,3,0
824,32,44,5934055,300.0,0,2,0,0,34.0,21,4,0
825,32,4,5934055,150.0,0,6,0,0,41.0,3,1,0
826,22,9,5934055,100.0,0,6,0,0,41.0,27,1,0
827,22,14,5934055,150.0,0,6,0,0,41.0,10,1,0
828,22,44,5934055,150.0,0,2,0,0,41.0,21,4,0
829,22,44,5934055,150.0,0,2,0,0,41.0,21,4,0
830,21,44,5934055,400.0,0,2,0,0,41.0,21,3,0
831,21,44,5934055,150.0,0,2,0,0,41.0,21,3,0
832,21,7,5934055,50.0,0,6,0,0,41.0,16,1,0
833,15,3,5934055,300.0,0,5,0,2,41.0,2,7,0
834,6,44,5934055,300.0,0,2,0,0,32.0,21,3,0
835,6,44,5934055,300.0,0,2,0,0,34.0,21,3,0
836,10,14,5934055,150.0,0,6,0,0,41.0,10,1,0
837,10,14,5934055,150.0,0,6,0,0,41.0,10,1,0
838,46,9,5934620,300.0,0,5,0,7,41.0,19,7,0
839,47,48,5934620,100.0,0,6,0,0,41.0,27,1,0
840,48,44,5934620,100.0,0,2,0,0,41.0,21,4,0
841,48,44,5934620,200.0,0,2,0,0,41.0,21,4,0
842,8,44,5934620,300.0,0,2,0,3,34.0,21,3,0
843,8,44,5934620,300.0,0,2,0,2,32.0,21,4,0
844,37,44,5934620,200.0,0,2,0,0,41.0,21,4,0
845,37,44,5934620,200.0,0,2,0,0,41.0,21,3,0
846,49,44,5934620,200.0,0,2,0,0,46.0,21,3,0
847,26,28,5934620,100.0,0,6,0,0,41.0,30,1,0
848,31,44,5934620,200.0,0,2,0,0,41.0,21,3,0
849,19,44,5934620,100.0,0,2,0,0,41.0,21,3,0
850,19,30,5934620,50.0,0,6,0,0,41.0,1,1,0
851,13,44,5934620,300.0,0,2,0,0,32.0,21,4,0
852,5,44,5934620,300.0,0,2,0,2,41.0,21,3,0
853,2,50,5934620,50.0,0,6,0,0,41.0,20,1,0
854,24,44,5934620,300.0,0,2,0,0,34.0,21,3,0
855,16,44,5934620,300.0,0,2,0,0,41.0,21,3,0
856,7,44,5934620,300.0,0,2,0,2,41.0,21,3,0
857,7,44,5934620,300.0,0,2,0,0,41.0,21,4,0
858,7,44,5934620,300.0,0,2,0,0,34.0,21,3,0
859,7,44,5934620,100.0,0,2,0,0,41.0,21,3,0
860,42,44,5934620,300.0,0,2,0,0,32.0,21,3,0
861,30,44,5934620,300.0,0,2,0,3,34.0,21,4,0
